date,resort_name,region,country,pass,snowfall
2021-01-27,Breckenridge,Colorado,United_States,EPIC,0
2021-01-27,Brighton Resort,Utah,United_States,IKON,0
2021-01-27,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-01-27,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-01-27,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-01-27,Crystal Mountain,Washington,United_States,IKON,5
2021-01-27,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-01-27,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-27,Heavenly,California,United_States,EPIC,22
2021-01-27,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-01-27,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-01-27,June Mountain,California,United_States,IKON,23
2021-01-27,Keystone,Colorado,United_States,EPIC,0
2021-01-27,Kirkwood,California,United_States,EPIC,27
2021-01-27,Liberty,Pennsylvania,United_States,EPIC,0
2021-01-27,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-27,Mad River Mountain,Ohio,United_States,EPIC,0
2021-01-27,Mammoth Mountain,California,United_States,IKON,45
2021-01-27,Mount Snow,Vermont,United_States,EPIC,0
2021-01-27,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-27,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-27,Mt. Buller,Australia,Australia,IKON,0
2021-01-27,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-27,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-01-27,Northstar California,California,United_States,EPIC,32
2021-01-27,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-27,Paoli Peaks,Indiana,United_States,EPIC,0
2021-01-27,Park City,Utah,United_States,EPIC,2
2021-01-27,Perisher,Australia,Australia,EPIC,0
2021-01-27,Revelstoke,British_Columbia,Canada,IKON,2
2021-01-27,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-01-27,Snow Creek,Missouri,United_States,EPIC,0
2021-01-27,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-27,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-27,Squaw Valley Alpine Meadows,California,United_States,IKON,28
2021-01-27,Steamboat,Colorado,United_States,IKON,0
2021-01-27,Stevens Pass Resort,Washington,United_States,EPIC,1
2021-01-27,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-27,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-27,Sugarbush,Vermont,United_States,IKON,0
2021-01-27,Sugarloaf,Maine,United_States,IKON,0
2021-01-27,Sunday River,Maine,United_States,IKON,0
2021-01-27,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-27,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-01-27,The Summit at Snoqualmie,Washington,United_States,IKON,1
2021-01-27,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-27,Tremblant,Quebec,Canada,IKON,0
2021-01-27,Vail,Colorado,United_States,EPIC,2
2021-01-27,Valle Nevado,Chile,Chile,IKON,0
2021-01-27,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-01-27,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-01-27,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-01-27,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-27,Winter Park,Colorado,United_States,IKON,0
2021-01-28,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-28,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-01-28,Arapahoe Basin Ski Area,Colorado,United_States,IKON,1
2021-01-28,Attitash,New_Hampshire,United_States,EPIC,0
2021-01-28,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-28,Big Boulder,Pennsylvania,United_States,EPIC,1
2021-01-28,Big Sky,Montana,United_States,IKON,0
2021-01-28,Blue Mountain,Ontario,Canada,IKON,0
2021-01-28,Boston Mills,Ohio,United_States,EPIC,0
2021-01-28,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-28,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-28,Brandywine,Ohio,United_States,EPIC,0
2021-01-28,Breckenridge,Colorado,United_States,EPIC,0
2021-01-28,Brighton Resort,Utah,United_States,IKON,0
2021-01-28,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-01-28,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-28,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-01-28,Crystal Mountain,Washington,United_States,IKON,1
2021-01-28,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-28,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-28,Heavenly,California,United_States,EPIC,6
2021-01-28,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-01-28,Jack Frost,Pennsylvania,United_States,EPIC,1
2021-01-28,June Mountain,California,United_States,IKON,15
2021-01-28,Keystone,Colorado,United_States,EPIC,0
2021-01-28,Kirkwood,California,United_States,EPIC,23
2021-01-28,Liberty,Pennsylvania,United_States,EPIC,0
2021-01-28,Loon Mountain,New_Hampshire,United_States,IKON,1
2021-01-28,Mad River Mountain,Ohio,United_States,EPIC,0
2021-01-28,Mammoth Mountain,California,United_States,IKON,30
2021-01-28,Mount Snow,Vermont,United_States,EPIC,0
2021-01-28,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-28,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-28,Mt. Buller,Australia,Australia,IKON,0
2021-01-28,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-28,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-01-28,Northstar California,California,United_States,EPIC,20
2021-01-28,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-28,Paoli Peaks,Indiana,United_States,EPIC,0
2021-01-28,Park City,Utah,United_States,EPIC,0
2021-01-28,Perisher,Australia,Australia,EPIC,0
2021-01-28,Revelstoke,British_Columbia,Canada,IKON,2
2021-01-28,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-01-28,Snow Creek,Missouri,United_States,EPIC,0
2021-01-28,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-28,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-28,Squaw Valley Alpine Meadows,California,United_States,IKON,23
2021-01-28,Steamboat,Colorado,United_States,IKON,0
2021-01-28,Stevens Pass Resort,Washington,United_States,EPIC,1
2021-01-28,Stowe Mountain,Vermont,United_States,EPIC,3
2021-01-28,Stratton Mountain,Vermont,United_States,IKON,1
2021-01-28,Sugarbush,Vermont,United_States,IKON,0
2021-01-28,Sugarloaf,Maine,United_States,IKON,0
2021-01-28,Sunday River,Maine,United_States,IKON,0
2021-01-28,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-28,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-01-28,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-28,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-28,Tremblant,Quebec,Canada,IKON,0
2021-01-28,Vail,Colorado,United_States,EPIC,0
2021-01-28,Valle Nevado,Chile,Chile,IKON,0
2021-01-28,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-01-28,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-01-28,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-01-28,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-28,Winter Park,Colorado,United_States,IKON,0
2021-01-29,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-29,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-01-29,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-29,Attitash,New_Hampshire,United_States,EPIC,0
2021-01-29,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-29,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-01-29,Big Sky,Montana,United_States,IKON,0
2021-01-29,Blue Mountain,Ontario,Canada,IKON,0
2021-01-29,Boston Mills,Ohio,United_States,EPIC,0
2021-01-29,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-29,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-29,Brandywine,Ohio,United_States,EPIC,0
2021-01-29,Breckenridge,Colorado,United_States,EPIC,0
2021-01-29,Brighton Resort,Utah,United_States,IKON,0
2021-01-29,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-01-29,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-29,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-01-29,Crystal Mountain,Washington,United_States,IKON,0
2021-01-29,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-29,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-29,Heavenly,California,United_States,EPIC,0
2021-01-29,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-01-29,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-01-29,June Mountain,California,United_States,IKON,0
2021-01-29,Keystone,Colorado,United_States,EPIC,0
2021-01-29,Kirkwood,California,United_States,EPIC,0
2021-01-29,Liberty,Pennsylvania,United_States,EPIC,0
2021-01-29,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-29,Mad River Mountain,Ohio,United_States,EPIC,0
2021-01-29,Mammoth Mountain,California,United_States,IKON,0
2021-01-29,Mount Snow,Vermont,United_States,EPIC,0
2021-01-29,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-29,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-29,Mt. Buller,Australia,Australia,IKON,0
2021-01-29,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-29,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-01-29,Northstar California,California,United_States,EPIC,0
2021-01-29,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-29,Paoli Peaks,Indiana,United_States,EPIC,0
2021-01-29,Park City,Utah,United_States,EPIC,0
2021-01-29,Perisher,Australia,Australia,EPIC,0
2021-01-29,Revelstoke,British_Columbia,Canada,IKON,0
2021-01-29,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-01-29,Snow Creek,Missouri,United_States,EPIC,0
2021-01-29,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-29,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-29,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-01-29,Steamboat,Colorado,United_States,IKON,0
2021-01-29,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-01-29,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-29,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-29,Sugarbush,Vermont,United_States,IKON,0
2021-01-29,Sugarloaf,Maine,United_States,IKON,0
2021-01-29,Sunday River,Maine,United_States,IKON,0
2021-01-29,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-29,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-01-29,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-29,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-29,Tremblant,Quebec,Canada,IKON,0
2021-01-29,Vail,Colorado,United_States,EPIC,0
2021-01-29,Valle Nevado,Chile,Chile,IKON,0
2021-01-29,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-01-29,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-01-29,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-01-29,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-29,Winter Park,Colorado,United_States,IKON,0
2021-01-30,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-30,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-01-30,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2
2021-01-30,Attitash,New_Hampshire,United_States,EPIC,2
2021-01-30,Beaver Creek,Colorado,United_States,EPIC,6
2021-01-30,Big Boulder,Pennsylvania,United_States,EPIC,1
2021-01-30,Big Sky,Montana,United_States,IKON,0
2021-01-30,Blue Mountain,Ontario,Canada,IKON,0
2021-01-30,Boston Mills,Ohio,United_States,EPIC,0
2021-01-30,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-30,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-30,Brandywine,Ohio,United_States,EPIC,0
2021-01-30,Breckenridge,Colorado,United_States,EPIC,6
2021-01-30,Brighton Resort,Utah,United_States,IKON,5
2021-01-30,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-01-30,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-01-30,Crotched Mountain,New_Hampshire,United_States,EPIC,1
2021-01-30,Crystal Mountain,Washington,United_States,IKON,2
2021-01-30,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-01-30,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-30,Heavenly,California,United_States,EPIC,0
2021-01-30,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-01-30,Jack Frost,Pennsylvania,United_States,EPIC,1
2021-01-30,June Mountain,California,United_States,IKON,0
2021-01-30,Keystone,Colorado,United_States,EPIC,2
2021-01-30,Kirkwood,California,United_States,EPIC,0
2021-01-30,Liberty,Pennsylvania,United_States,EPIC,0
2021-01-30,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-30,Mad River Mountain,Ohio,United_States,EPIC,2
2021-01-30,Mammoth Mountain,California,United_States,IKON,0
2021-01-30,Mount Snow,Vermont,United_States,EPIC,0
2021-01-30,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-30,Mt. Brighton,Michigan,United_States,EPIC,1
2021-01-30,Mt. Buller,Australia,Australia,IKON,0
2021-01-30,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-30,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-01-30,Northstar California,California,United_States,EPIC,0
2021-01-30,Okemo Mountain Resort,Vermont,United_States,EPIC,2
2021-01-30,Paoli Peaks,Indiana,United_States,EPIC,0
2021-01-30,Park City,Utah,United_States,EPIC,0
2021-01-30,Perisher,Australia,Australia,EPIC,0
2021-01-30,Revelstoke,British_Columbia,Canada,IKON,6
2021-01-30,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-01-30,Snow Creek,Missouri,United_States,EPIC,0
2021-01-30,Snowshoe Mountain,West_Virginia,United_States,IKON,2
2021-01-30,Solitude Mountain Resort,Utah,United_States,IKON,1
2021-01-30,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-01-30,Steamboat,Colorado,United_States,IKON,4
2021-01-30,Stevens Pass Resort,Washington,United_States,EPIC,2
2021-01-30,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-30,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-30,Sugarbush,Vermont,United_States,IKON,2
2021-01-30,Sugarloaf,Maine,United_States,IKON,0
2021-01-30,Sunday River,Maine,United_States,IKON,0
2021-01-30,Taos Ski Valley,New_Mexico,United_States,IKON,2
2021-01-30,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-01-30,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-30,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-30,Tremblant,Quebec,Canada,IKON,0
2021-01-30,Vail,Colorado,United_States,EPIC,7
2021-01-30,Valle Nevado,Chile,Chile,IKON,0
2021-01-30,Whistler Blackcomb,British_Columbia,Canada,EPIC,9
2021-01-30,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-01-30,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-01-30,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-30,Winter Park,Colorado,United_States,IKON,0
2021-01-31,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-31,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-01-31,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-31,Attitash,New_Hampshire,United_States,EPIC,0
2021-01-31,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-31,Big Boulder,Pennsylvania,United_States,EPIC,10
2021-01-31,Big Sky,Montana,United_States,IKON,0
2021-01-31,Blue Mountain,Ontario,Canada,IKON,0
2021-01-31,Boston Mills,Ohio,United_States,EPIC,0
2021-01-31,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-31,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-31,Brandywine,Ohio,United_States,EPIC,0
2021-01-31,Breckenridge,Colorado,United_States,EPIC,0
2021-01-31,Brighton Resort,Utah,United_States,IKON,0
2021-01-31,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-01-31,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-31,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-01-31,Crystal Mountain,Washington,United_States,IKON,6
2021-01-31,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-31,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-31,Heavenly,California,United_States,EPIC,0
2021-01-31,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-01-31,Jack Frost,Pennsylvania,United_States,EPIC,10
2021-01-31,June Mountain,California,United_States,IKON,0
2021-01-31,Keystone,Colorado,United_States,EPIC,0
2021-01-31,Kirkwood,California,United_States,EPIC,0
2021-01-31,Liberty,Pennsylvania,United_States,EPIC,0
2021-01-31,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-31,Mad River Mountain,Ohio,United_States,EPIC,0
2021-01-31,Mammoth Mountain,California,United_States,IKON,0
2021-01-31,Mount Snow,Vermont,United_States,EPIC,0
2021-01-31,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-31,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-31,Mt. Buller,Australia,Australia,IKON,0
2021-01-31,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-31,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-01-31,Northstar California,California,United_States,EPIC,0
2021-01-31,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-31,Paoli Peaks,Indiana,United_States,EPIC,0
2021-01-31,Park City,Utah,United_States,EPIC,0
2021-01-31,Perisher,Australia,Australia,EPIC,0
2021-01-31,Revelstoke,British_Columbia,Canada,IKON,9
2021-01-31,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-01-31,Snow Creek,Missouri,United_States,EPIC,0
2021-01-31,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-31,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-31,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-01-31,Steamboat,Colorado,United_States,IKON,0
2021-01-31,Stevens Pass Resort,Washington,United_States,EPIC,2
2021-01-31,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-31,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-31,Sugarbush,Vermont,United_States,IKON,0
2021-01-31,Sugarloaf,Maine,United_States,IKON,0
2021-01-31,Sunday River,Maine,United_States,IKON,0
2021-01-31,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-31,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-01-31,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-31,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-31,Tremblant,Quebec,Canada,IKON,0
2021-01-31,Vail,Colorado,United_States,EPIC,0
2021-01-31,Valle Nevado,Chile,Chile,IKON,0
2021-01-31,Whistler Blackcomb,British_Columbia,Canada,EPIC,2
2021-01-31,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-01-31,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-01-31,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-31,Winter Park,Colorado,United_States,IKON,0
2021-02-01,Afton Alps,Minnesota,United_States,EPIC,0
2021-02-01,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-02-01,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-02-01,Attitash,New_Hampshire,United_States,EPIC,0
2021-02-01,Beaver Creek,Colorado,United_States,EPIC,0
2021-02-01,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-01,Big Sky,Montana,United_States,IKON,0
2021-02-01,Blue Mountain,Ontario,Canada,IKON,0
2021-02-01,Boston Mills,Ohio,United_States,EPIC,0
2021-02-01,Boyne Highlands,Michigan,United_States,IKON,0
2021-02-01,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-02-01,Brandywine,Ohio,United_States,EPIC,0
2021-02-01,Breckenridge,Colorado,United_States,EPIC,0
2021-02-01,Brighton Resort,Utah,United_States,IKON,0
2021-02-01,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-01,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-02-01,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-02-01,Crystal Mountain,Washington,United_States,IKON,6
2021-02-01,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-02-01,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-01,Heavenly,California,United_States,EPIC,0
2021-02-01,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-02-01,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-01,June Mountain,California,United_States,IKON,0
2021-02-01,Keystone,Colorado,United_States,EPIC,0
2021-02-01,Kirkwood,California,United_States,EPIC,0
2021-02-01,Liberty,Pennsylvania,United_States,EPIC,0
2021-02-01,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-02-01,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-01,Mammoth Mountain,California,United_States,IKON,0
2021-02-01,Mount Snow,Vermont,United_States,EPIC,0
2021-02-01,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-02-01,Mt. Brighton,Michigan,United_States,EPIC,0
2021-02-01,Mt. Buller,Australia,Australia,IKON,0
2021-02-01,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-01,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-01,Northstar California,California,United_States,EPIC,0
2021-02-01,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-02-01,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-01,Park City,Utah,United_States,EPIC,0
